link,date,REGION
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-santa-efigenia-belo-horizonte-1222387767,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-santa-efigenia-belo-horizonte-1222386580,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santa-efigenia-belo-horizonte-1222376494,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-santa-efigenia-belo-horizonte-1222374726,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-santa-ines-belo-horizonte-1222374593,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-3-quartos-a-venda-3-quartos-1-suite-2-vagas-santa-efigenia-belo-horizont-1222374225,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-floresta-3-dormitorios-1-suite-3-banheiros-1-1222373401,2023-08-15 13:58:48.190043,zona leste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-duplex-com-2-dormitorios-a-venda-120-m-por-r-419-754-00-concordia-belo-1222448751,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/jardim-vitoria-otimo-apto-acabamento-com-moveis-planejados-02-qts-e-01-vaga-1222445884,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-jardim-vitoria-lindo-apto-02-qts-01-vaga-portaria-24hrs-e-area-de-lazer-1222431421,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-49-m-por-r-274-000-00-palmares-belo-horizonte-1222356508,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-de-4-quartos-elevador-salao-de-festas-4-vagas-de-garagem-para-locacao-no-1222352942,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-2-suites-4-vagas-palmares-belo-horizonte-mg-1222351848,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-178-m-04-quartos-02-suites-04-banhos-03-vagas-01-elevador-1222347289,2023-08-15 13:59:00.735350,zona nordeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-caicaras-belo-horizonte-1222387811,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-a-venda-padre-eustaquio-belo-horizonte-mg-1222356849,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1222342794,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1222341337,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1222341017,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-2-dormitorios-a-venda-em-belo-horizonte-1222341023,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-3-dormitorios-a-venda-em-belo-horizonte-1222340389,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1222338773,2023-08-15 13:59:13.425713,zona noroeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/juliana-lindo-apto-revestido-em-porcelanato-02-qts-01-vaga-prox-shopping-estacao-1222453391,2023-08-15 13:59:35.404511,zona norte
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-piscina-1204156929,2023-08-15 13:59:35.404511,zona norte
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-5-quartos-1-suite-2-vagas-heliopolis-belo-horizonte-mg-1222353525,2023-08-15 13:59:35.404511,zona norte
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-2-vagas-heliopolis-belo-horizonte-mg-1222353511,2023-08-15 13:59:35.404511,zona norte
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-em-rua-domingos-rocha-salgado-filho-belo-horizonte-mg-1222480690,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-com-64m-piscina-academia-vista-definitiva-elevador-no-buritis-bh-1222470614,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-2-vagas-estoril-belo-horizonte-mg-1222464634,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1222462910,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/casa-a-venda-no-bairro-palmeiras-belo-horizonte-mg-1222461835,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-3-quartos-sendo-01-com-suite-a-venda-por-r-970-000-alto-barroca-1222459883,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-havai-belo-horizonte-mg-1222457909,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-100-m-por-r-430-000-00-prado-belo-horizonte-m-1222457212,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-sendo-01-com-suite-a-venda-por-r-465-000-alto-barroca-belo-1222457147,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-2-quartos-sendo-01-com-suite-a-venda-por-r-690-000-alto-barroca-1222456936,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-em-belo-horizonte-1222454300,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-2-quartos-a-venda-gutierrez-1222454291,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1222453707,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-em-construcao-2-quartos-2-vagas-varanda-buritis-1222448839,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-sendo-01-com-suite-a-venda-por-r-460-000-alto-barroca-bel-1222448042,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-em-belo-horizonte-1222444607,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/gutierrez-excelente-apto-03-qts-01-suite-02-vagas-cobertas-elevador-fino-acabamento-1222415876,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-1-650-000-00-no-bairro-buritis-belo-horizonte-1222391625,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1222391060,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1222381583,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-buritis-belo-horizonte-mg-1222378334,2023-08-15 13:59:56.510241,zona oeste
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-privativo-na-cidade-de-belo-horizonte-1223573271,2023-08-18 13:35:18.707877,barreiro
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-para-venda-com-144-metros-quadrados-com-3-quartos-em-ceu-azul-belo-horizonte-1223679863,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-residencial-a-venda-dona-clara-belo-horizonte-1223662291,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-condominio-mia-felicita-1223655611,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-sendo-1-suite-com-hidromassagem-sala-para-2-ambientes-1-1223623958,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-1-suite-1-escritorio-1-vaga-espaco-gourmet-paqueta-bh-mg-1223622037,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-castelo-belo-horizonte-mg-1223616029,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-quartos-sendo-01-com-suite-a-venda-95-m-por-r-1-150-000-itapoa-belo-1051317465,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-santa-monica-5-quartos-160-m2-1223580384,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-luiz-1-quarto-25-m2-1223580211,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-manacas-3-quartos-76-m2-1223580147,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-santa-monica-2-quartos-56-m2-1223579566,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-castelo-3-quartos-184-m2-1223578937,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-jaragua-3-quartos-87-m2-1223578531,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223577145,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223577044,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223577032,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576837,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576798,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576773,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576718,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576679,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-1-suite-1-vaga-sob-pilotis-mantiqueira-belo-horizonte-1223576667,2023-08-18 13:35:27.562384,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-em-belo-horizonte-1223565040,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-dormitorios-a-venda-em-belo-horizonte-1223565003,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1223564941,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-castelo-belo-horizonte-1223564077,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-ouro-preto-belo-horizonte-1223563893,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-jardim-atlantico-belo-horizonte-1223563895,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-castelo-belo-horizonte-1223563864,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-ouro-preto-belo-horizonte-1223563786,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-paqueta-belo-horizonte-1223563546,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1223562246,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1223562146,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-branca-1223561388,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-jose-1223561368,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-bandeirantes-pampulha-belo-horizonte-mg-1223560841,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-santa-amelia-1223559967,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-liberdade-1223559809,2023-08-18 13:35:34.884873,pampulha
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-planejados-1-vaga-sob-pilotis-cozinha-planejada-sao-1223623825,2023-08-18 13:35:41.587461,venda_nova
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-area-privativa-a-venda-2-quartos-1-vaga-bairro-piratininga-venda-n-1223623873,2023-08-18 13:35:41.587461,venda_nova
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-sob-pilotis-bairro-piratininga-venda-nova-bh-1223623936,2023-08-18 13:35:41.587461,venda_nova
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-venda-nova-belo-horizonte-mg-1223614757,2023-08-18 13:35:41.587461,venda_nova
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-area-privativa-com-2-quartos-a-venda-113-m-por-r-335-000-rio-branco-bel-1223575404,2023-08-18 13:35:41.587461,venda_nova
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/santa-lucia-excelente-apto-alto-padrao-03-dts-suite-02-vagas-novissimo-1199561143,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-possui-70-metros-quadrados-com-2-quartos-1223680421,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-2-suites-2-vagas-santa-lucia-belo-horizonte-mg-1223655993,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/duplex-para-venda-com-68-metros-quadrados-com-1-quarto-em-santo-agostinho-belo-horizonte-1223653644,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-290-m-por-r-3-900-000-00-lourdes-belo-horizon-1223649042,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/linda-cobertura-em-lourdes-1223648633,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-04-quartos-no-santo-agostinho-proximo-ao-colegio-santo-agostinho-1223648227,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-4-quartos-e-4-banheiros-3-vagas-de-garagem-a-venda-funcionarios-1223638812,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/santa-lucia-oportunidade-apto-05-dts-240-m-02-vagas-cobertas-1223634917,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-2-suites-2-vagas-anchieta-belo-horizonte-mg-1223613750,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-274-m-por-r-4-500-000-00-belvedere-belo-horiz-1223607128,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-215-m-por-r-2-900-000-00-belvedere-belo-horiz-1223607078,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-2-quartos-a-venda-lourdes-1223606372,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-cobertura-3-quartos-a-venda-santo-antonio-1223604695,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apto-area-privativa-3-quartos-a-venda-santo-antonio-1223604649,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-2-quartos-a-venda-lourdes-1223604636,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apto-area-privativa-4-quartos-a-venda-luxemburgo-1223604531,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-3-quartos-a-venda-santo-antonio-1223604456,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apto-area-privativa-3-quartos-a-venda-santa-lucia-1223604434,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apto-area-privativa-2-quartos-a-venda-santa-lucia-1223604438,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-cobertura-3-quartos-a-venda-santa-lucia-1223604270,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-cobertura-2-quartos-a-venda-santa-lucia-1223604124,2023-08-18 13:35:50.719353,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-04-quartos-no-funcionarios-1223573486,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-tres-quartos-e-area-privativa-no-santo-agostinho-1223573471,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-lourdes-1223572726,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santo-agostinho-1223572517,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santo-agostinho-belo-horizonte-mg-1223572488,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-sao-lucas-belo-horizonte-mg-1223572486,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-sao-lucas-belo-horizonte-mg-1223572410,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-164-m-por-r-1-250-000-lourdes-belo-horizonte-1223572387,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-sion-belo-horizonte-1223572374,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santo-antonio-belo-horizonte-1223572362,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-santo-antonio-belo-horizonte-1223572326,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santo-antonio-belo-horizonte-1223572309,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-lourdes-belo-horizonte-1223572298,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-lourdes-belo-horizonte-1223572277,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-savassi-belo-horizonte-1223572263,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-luxemburgo-belo-horizonte-1223572270,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-lourdes-belo-horizonte-1223572271,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santo-agostinho-belo-horizonte-1223572248,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-santo-agostinho-belo-horizonte-1223572230,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-santo-antonio-belo-horizonte-1223572232,2023-08-18 13:35:56.219933,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-no-bairro-sion-1223565186,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-sion-1223565180,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-sion-1223565170,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-santo-antonio-1223565122,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-serra-1223565113,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-a-venda-no-bairro-sao-pedro-1223565089,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1223565030,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1223565036,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1223565037,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-2-dormitorios-a-venda-em-belo-horizonte-1223564997,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1223564969,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1223564976,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1223564956,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1223564939,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-2-quartos-anchieta-belo-horizonte-1223564446,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-coracao-de-jesus-belo-horizonte-mg-1223563883,2023-08-18 13:36:00.932488,zona_centro_sul
https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-coracao-de-jesus-belo-horizonte-1223563845,2023-08-18 13:36:00.932488,zona_centro_sul
