TITLE,LINK,DATE_SCRAPE,CITY,CEP,NEIGHBORHOOD,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,APARTMENT_DETAILS,PRICE,REGION
Belo Horizonte - Apartamento Padrão - Cachoeirinha,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-cachoeirinha-1183203503,2023-08-06,Belo Horizonte,31130450,Cachoeirinha,R$ 500,R$ 150,85m²,3,2,2,Armários na cozinha,580000,zona_nordeste
"Apartamento à Venda - Palmares, 4 Quartos,  166 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-palmares-4-quartos-166-m2-1183154151,2023-08-06,Belo Horizonte,31155670,Palmares,R$ 650,R$ 235,166m²,4,3,4,Ar condicionado,1180000,zona_nordeste
"Apartamento à Venda - Cidade Nova, 3 Quartos,  90 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-cidade-nova-3-quartos-90-m2-1183147249,2023-08-06,Belo Horizonte,31170230,Cidade Nova,R$ 177,R$ 17.700,90m²,3,2,2,N/A,450000,zona_nordeste
Venda de Apartamentos / Cobertura na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-cobertura-na-cidade-de-belo-horizonte-1183113438,2023-08-06,Belo Horizonte,31155670,Palmares,R$ 247,R$ 0,167m²,3,4,2,N/A,1000000,zona_nordeste
"Apartamento com 2 dormitórios à venda, 50 m² por R$ 149.000,00 - Jardim Vitória - Belo Hor",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-50-m-por-r-149-000-00-jardim-vitoria-belo-hor-1183068636,2023-08-06,Belo Horizonte,31975270,Jardim Vitória,R$ 166,R$ 78,51m²,2,1,1,Área de serviço,149000,zona_nordeste
"Apartamento com 4 dormitórios à venda, 140 m² por R$ 790.000 - Cidade Nova - Belo Horizont",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-140-m-por-r-790-000-cidade-nova-belo-horizont-1183043271,2023-08-06,Belo Horizonte,31170200,Cidade Nova,R$ 660,R$ 242,140m²,4,2,2,Área de serviço,790000,zona_nordeste
APARTAMENTO DUPLEX - 170 Mt2 - 3 QUARTOS - ÓTIMA LOCALIZAÇÃO,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-duplex-170-mt2-3-quartos-otima-localizacao-1183036604,2023-08-06,Belo Horizonte,31170170,Cidade Nova,R$ 320,R$ 260,170m²,3,3,1,Armários no quarto,580000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1182920941,2023-08-06,Belo Horizonte,31920350,Fernão Dias,R$ 0,R$ 0,63m²,2,2,2,N/A,420000,zona_nordeste
Apartamento à venda 2 quartos 1 suíte 1 vaga - Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-suite-1-vaga-ipiranga-1182910985,2023-08-06,Belo Horizonte,31160260,Ipiranga,R$ 410,R$ 1.113,74m²,2,2,1,Área de serviço,330000,zona_nordeste
Apartamento à venda 3 quartos 1 suíte 2 vagas - Fernão Dias,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-2-vagas-fernao-dias-1182900035,2023-08-06,Belo Horizonte,31910540,Fernão Dias,R$ 400,R$ 1.529,73m²,3,2,2,"Área de serviço, Varanda",450000,zona_nordeste
Venda Área Privativa Nova Floresta Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-nova-floresta-belo-horizonte-1182104677,2023-08-06,Belo Horizonte,31140240,Nova Floresta,R$ 550,R$ 158,97m²,3,2,2,Varanda,430000,zona_nordeste
Venda Apartamento 4 quartos Palmares Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-palmares-belo-horizonte-1182099529,2023-08-06,Belo Horizonte,31155675,Palmares,R$ 1.450,R$ 439,149m²,4,4,3,"Academia, Ar condicionado, Churrasqueira, Piscina, Varanda",1840000,zona_nordeste
Venda Apartamento 3 quartos Cidade Nova Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-cidade-nova-belo-horizonte-1182093978,2023-08-06,Belo Horizonte,31170180,Cidade Nova,R$ 350,R$ 0,90m²,3,3,1,Varanda,415000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1182068511,2023-08-06,Belo Horizonte,31170470,União,R$ 490,R$ 122,93m²,3,3,2,Armários na cozinha,465000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1182050666,2023-08-06,Belo Horizonte,31160410,Ipiranga,R$ 6.500,R$ 0,94m²,3,3,2,"Área de serviço, Armários na cozinha, Churrasqueira, Piscina",800000,zona_nordeste
Apartamento com 2 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-em-belo-horizonte-1182050659,2023-08-06,Belo Horizonte,31160120,Ipiranga,R$ 650,R$ 0,60m²,2,3,2,"Academia, Área de serviço, Armários na cozinha, Churrasqueira",485000,zona_nordeste
Apartamento com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1182050660,2023-08-06,Belo Horizonte,31170260,Cidade Nova,R$ 1.200,R$ 4.700,160m²,4,3,4,"Área de serviço, Armários na cozinha, Churrasqueira",1700000,zona_nordeste
Apartamento com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1182050650,2023-08-06,Belo Horizonte,31155720,Palmares,R$ 680,R$ 172,85m²,4,3,2,"Área de serviço, Armários na cozinha",550000,zona_nordeste
Área Privativa / Garden com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-4-dormitorios-a-venda-em-belo-horizonte-1182050653,2023-08-06,Belo Horizonte,31170260,Cidade Nova,R$ 4.700,160m²,3,4,4,"Área de serviço, Armários na cozinha, Churrasqueira","Área de serviço, Armários na cozinha, Churrasqueira",1700000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1182050595,2023-08-06,Belo Horizonte,31910340,Pirajá,R$ 400,R$ 170,80m²,3,2,2,Área de serviço,445000,zona_nordeste
Apartamento com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1182049635,2023-08-06,Belo Horizonte,31160580,Palmares,R$ 560,R$ 2.340,110m²,4,3,2,"Área de serviço, Armários na cozinha",695000,zona_nordeste
Cobertura com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-em-belo-horizonte-1182049610,2023-08-06,Belo Horizonte,31160310,União,R$ 0,R$ 0,160m²,3,2,2,Área de serviço,980000,zona_nordeste
Cobertura com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-em-belo-horizonte-1182049604,2023-08-06,Belo Horizonte,31160410,Ipiranga,R$ 1.200,R$ 0,160m²,3,4,3,"Academia, Área de serviço, Armários na cozinha, Churrasqueira, Piscina",1350000,zona_nordeste
Área Privativa / Garden com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-4-dormitorios-a-venda-em-belo-horizonte-1182049358,2023-08-06,Belo Horizonte,31170290,Cidade Nova,R$ 850,R$ 345,210m²,4,3,3,Armários na cozinha,1250000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181999316,2023-08-06,Belo Horizonte,31170710,União,R$ 395,R$ 0,115m²,4,3,3,N/A,780000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181999306,2023-08-06,Belo Horizonte,31110242,Colégio Batista,R$ 330,R$ 0,85m²,3,1,1,N/A,450000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181999227,2023-08-06,Belo Horizonte,31110242,Colégio Batista,R$ 330,R$ 0,85m²,3,1,1,N/A,450000,zona_nordeste
Venda Apartamento 3 quartos Graça Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-graca-belo-horizonte-1181854376,2023-08-06,Belo Horizonte,31140000,Graça,R$ 400,R$ 118,60m²,3,2,1,N/A,350000,zona_nordeste
"Apartamento à Venda - União, 4 Quartos,  119 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-uniao-4-quartos-119-m2-1181842642,2023-08-06,Belo Horizonte,31170480,União,R$ 400,R$ 12,119m²,4,2,4,N/A,750000,zona_nordeste
Venda Área Privativa Palmares Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-palmares-belo-horizonte-1181722487,2023-08-06,Belo Horizonte,31160550,Palmares,R$ 550,R$ 233,129m²,3,3,2,"Churrasqueira, Varanda",760000,zona_nordeste
Venda Apartamento 3 quartos Cidade Nova Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-3-quartos-cidade-nova-belo-horizonte-1181721727,2023-08-06,Belo Horizonte,31170360,Cidade Nova,R$ 295,R$ 110,85m²,3,3,2,N/A,500000,zona_nordeste
Venda Apartamento 4 quartos Cidade Nova Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-apartamento-4-quartos-cidade-nova-belo-horizonte-1181699500,2023-08-06,Belo Horizonte,31170340,Cidade Nova,R$ 0,R$ 753,135m²,4,1,3,Varanda,1300000,zona_nordeste
Anuar Donato Apartamento 2 quartos à venda Ipiranga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/anuar-donato-apartamento-2-quartos-a-venda-ipiranga-1181694629,2023-08-06,Belo Horizonte,31140550,Renascença,R$ 180,R$ 110,65m²,2,2,2,Área de serviço,400000,zona_nordeste
Venda Cobertura Cidade Nova Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-cidade-nova-belo-horizonte-1181691727,2023-08-06,Belo Horizonte,31170210,Cidade Nova,R$ 850,R$ 641,250m²,4,4,4,"Ar condicionado, Varanda",1970000,zona_nordeste
"Cobertura Duplex à venda, 2 quartos, 1 suíte, 2 vagas, Fernão Dias - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-duplex-a-venda-2-quartos-1-suite-2-vagas-fernao-dias-belo-horizonte-mg-1181249771,2023-08-06,Belo Horizonte,31910380,Fernão Dias,R$ 200,R$ 1.815,120m²,2,3,2,"Área de serviço, Churrasqueira",520000,zona_nordeste
"SURPREENDA-SE! ÁREA PRIVATIVA, CIDADE NOVA, BELO HORIZONTE.",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/surpreenda-se-area-privativa-cidade-nova-belo-horizonte-1181246961,2023-08-06,Belo Horizonte,31170030,Cidade Nova,R$ 330,R$ 1.800,145m²,4,3,1,N/A,610000,zona_nordeste
Área Privativa / Garden com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-4-dormitorios-a-venda-em-belo-horizonte-1181232207,2023-08-06,Belo Horizonte,31160280,União,R$ 790,R$ 350,122m²,4,2,3,"Área de serviço, Armários na cozinha, Churrasqueira",1190000,zona_nordeste
"Cobertura à venda, 3 quartos, 1 suíte, 2 vagas, Colégio Batista - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-3-quartos-1-suite-2-vagas-colegio-batista-belo-horizonte-mg-1181222310,2023-08-06,Belo Horizonte,31110210,Colégio Batista,R$ 416,R$ 256,180m²,3,3,2,"Área de serviço, Churrasqueira",900000,zona_nordeste
"Apartamento com 3 dormitórios à venda, 164 m² por R$ 720.000,00 - Graça - Belo Horizonte/M",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-164-m-por-r-720-000-00-graca-belo-horizonte-m-1181219549,2023-08-06,Belo Horizonte,31140100,Graça,R$ 330,R$ 275,165m²,3,3,3,Área de serviço,720000,zona_nordeste
BELO HORIZONTE - Apartamento Padrão - Palmares,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-palmares-1181218225,2023-08-06,Belo Horizonte,31155675,Palmares,R$ 300,R$ 195,87m²,2,1,2,Área de serviço,398000,zona_nordeste
Área Privativa / Garden com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-3-dormitorios-a-venda-em-belo-horizonte-1181197289,2023-08-06,Belo Horizonte,31140630,Ipiranga,R$ 350,R$ 250,150m²,3,3,2,"Armários na cozinha, Churrasqueira",760000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1181197263,2023-08-06,Belo Horizonte,31170270,Cidade Nova,R$ 515,R$ 1.661,103m²,3,2,1,Área de serviço,400000,zona_nordeste
Apartamento com 4 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-em-belo-horizonte-1181197022,2023-08-06,Belo Horizonte,31170270,Cidade Nova,R$ 350,R$ 0,180m²,4,3,2,"Área de serviço, Varanda",720000,zona_nordeste
Área Privativa / Garden com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-garden-com-3-dormitorios-a-venda-em-belo-horizonte-1181196997,2023-08-06,Belo Horizonte,31110270,Colégio Batista,R$ 400,R$ 195,116m²,3,3,3,"Área de serviço, Armários na cozinha",730000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1181196985,2023-08-06,Belo Horizonte,31170220,Cidade Nova,R$ 550,R$ 167,85m²,3,3,2,"Área de serviço, Armários na cozinha",420000,zona_nordeste
BELO HORIZONTE - Apartamento Padrão - Bairro Da Graça,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-bairro-da-graca-1181193903,2023-08-06,Belo Horizonte,31140020,Graça,R$ 748,R$ 185,73m²,3,2,2,"Academia, Área de serviço, Churrasqueira, Piscina",750000,zona_nordeste
"Apartamento à venda - Colégio Batista - 3 quartos, 1 vaga - 80 m² - Belo Horizonte/MG - AP",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-colegio-batista-3-quartos-1-vaga-80-m-belo-horizonte-mg-ap-1181147956,2023-08-06,Belo Horizonte,31110170,Colégio Batista,R$ 180,R$ 923,80m²,3,2,1,Área de serviço,400000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181145846,2023-08-06,Belo Horizonte,31170680,União,R$ 390,R$ 0,166m²,3,2,2,N/A,600000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181136664,2023-08-06,Belo Horizonte,31170680,União,R$ 390,R$ 0,166m²,3,2,2,N/A,600000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1181134307,2023-08-06,Belo Horizonte,31980260,São Gabriel,R$ 170,R$ 0,68m²,3,1,2,N/A,245000,zona_nordeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1181133827,2023-08-06,Belo Horizonte,31170170,Cidade Nova,R$ 0,R$ 0,190m²,3,4,1,Churrasqueira,530000,zona_nordeste
"Apartamento Garden com 3 quartos à venda, 92 m² por R$ 460.000 - Palmares - Belo Horizonte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-com-3-quartos-a-venda-92-m-por-r-460-000-palmares-belo-horizonte-1181112130,2023-08-06,Belo Horizonte,31155550,Maria Virgínia,R$ 590,R$ 0,92m²,3,2,2,"Área de serviço, Churrasqueira, Piscina",460000,zona_nordeste
"Lindo Apartamento - União - 111,8 m² Pronto para morar",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/lindo-apartamento-uniao-111-8-m-pronto-para-morar-1180947807,2023-08-06,Belo Horizonte,31170550,União,R$ 950,R$ 278,111m²,3,2,2,Ar condicionado,850000,zona_nordeste
Venda de Apartamentos / Privativo na cidade de Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-de-apartamentos-privativo-na-cidade-de-belo-horizonte-1180919066,2023-08-06,Belo Horizonte,31155550,Maria Virgínia,R$ 0,R$ 0,95m²,3,1,2,N/A,460000,zona_nordeste
"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Fernão Dias - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-3-quartos-1-suite-1-vaga-fernao-dias-belo-horizonte-mg-1180764122,2023-08-06,Belo Horizonte,31910442,Fernão Dias,R$ 420,R$ 1.800,90m²,3,2,1,N/A,450000,zona_nordeste
"Apartamento à Venda - Cidade Nova, 4 Quartos,  180 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-cidade-nova-4-quartos-180-m2-1180761144,2023-08-06,Belo Horizonte,31170190,Cidade Nova,R$ 550,R$ 198,180m²,4,3,2,N/A,750000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1180759459,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,99m²,3,3,2,N/A,700000,zona_nordeste
"Lindo Apartamento de área privativa com aproximadamente 100m², 2 quartos, 1 suite, espaço ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/lindo-apartamento-de-area-privativa-com-aproximadamente-100m-2-quartos-1-suite-espaco-1180755377,2023-08-06,Belo Horizonte,31160570,Palmares,R$ 400,R$ 137,100m²,2,2,2,"Ar condicionado, Área de serviço, Varanda",555000,zona_nordeste
"Apartamento à Venda - União, 3 Quartos,  122 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-uniao-3-quartos-122-m2-1180754572,2023-08-06,Belo Horizonte,31170610,União,R$ 300,R$ 0,122m²,3,2,3,N/A,695000,zona_nordeste
Venda - COBERTURA - FERNAO DIAS Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-cobertura-fernao-dias-belo-horizonte-mg-1180312300,2023-08-06,Belo Horizonte,31910532,Fernão Dias,R$ 280,R$ 120,100m²,2,1,2,N/A,380000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1180299572,2023-08-06,Belo Horizonte,31980610,São Gabriel,R$ 330,R$ 1.491,85m²,3,1,2,"Área de serviço, Armários na cozinha, Varanda",450000,zona_nordeste
Apartamento com 3 dormitórios à venda em Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-em-belo-horizonte-1180299539,2023-08-06,Belo Horizonte,31910520,Fernão Dias,R$ 626,R$ 164,68m²,3,1,1,"Academia, Área de serviço, Armários na cozinha, Churrasqueira, Piscina, Varanda",420000,zona_nordeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1180222039,2023-08-06,Belo Horizonte,31980160,São Gabriel,R$ 0,R$ 0,145m²,3,2,2,N/A,479000,zona_nordeste
LINDO APARTAMENTO 90Mï¿½ BAIRRO FERNï¿½O DIAS,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/lindo-apartamento-90m-bairro-fern-o-dias-1180184012,2023-08-06,Belo Horizonte,31910470,Fernão Dias,R$ 520,R$ 1,90m²,3,2,2,N/A,450000,zona_nordeste
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1179858022,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,199m²,4,3,3,N/A,1400000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857961,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,655000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857938,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,1030000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857807,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,670000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857738,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,732000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857736,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,915000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857690,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,143m²,4,3,3,N/A,1040000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857672,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,690000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857528,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,711000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857525,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,99m²,3,3,2,N/A,700000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857527,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,940000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857514,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,690000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857515,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,940000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857516,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,970000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857512,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,670000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857507,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,998000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857506,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,117m²,4,3,2,N/A,970000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857433,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,732000,zona_nordeste
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1179857417,2023-08-06,Belo Horizonte,31160540,Palmares,R$ 0,R$ 0,83m²,3,3,2,N/A,711000,zona_nordeste
