,CONDO,TAX,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Quarto de serviço,DETAIL_Varanda,DETAIL_Área de serviço,PRICE,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste
2860,250,0,104,2,3,2,0,0,0,0,0,0,0,0,0,0,499000.0,True,False,False,False,False,False,False,False
2861,250,0,52,2,2,2,0,0,0,0,0,0,0,0,0,0,345000.0,True,False,False,False,False,False,False,False
2862,250,0,135,2,2,2,0,0,0,0,0,0,0,0,0,0,485000.0,True,False,False,False,False,False,False,False
2863,100,130,105,3,2,2,0,0,0,0,0,0,0,0,0,0,600000.0,True,False,False,False,False,False,False,False
2864,340,150,48,2,1,1,0,0,0,0,0,0,0,0,0,0,270000.0,True,False,False,False,False,False,False,False
2865,907,215,80,3,2,2,1,0,0,0,1,0,0,0,1,1,630000.0,True,False,False,False,False,False,False,False
2866,0,0,110,5,2,2,0,0,0,0,1,0,0,0,0,1,1200000.0,True,False,False,False,False,False,False,False
2867,0,0,60,2,1,2,1,0,0,0,0,0,0,0,0,1,420000.0,True,False,False,False,False,False,False,False
2868,400,0,150,3,2,2,0,0,0,0,1,0,0,0,0,1,1200000.0,True,False,False,False,False,False,False,False
2869,300,1,82,3,4,2,0,0,0,0,0,0,0,0,0,1,1250000.0,True,False,False,False,False,False,False,False
2870,160,1,70,3,3,2,0,0,1,0,0,0,0,0,0,0,547000.0,True,False,False,False,False,False,False,False
2871,1,1,120,4,4,3,0,0,0,0,0,0,0,0,0,0,1150000.0,True,False,False,False,False,False,False,False
2872,0,0,120,3,1,2,0,0,0,0,0,0,0,0,0,0,420000.0,True,False,False,False,False,False,False,False
2873,280,108,51,2,1,2,0,0,0,0,0,0,0,0,0,0,295000.0,True,False,False,False,False,False,False,False
2874,1,1,226,4,5,4,0,0,0,0,0,0,0,0,0,0,2500000.0,True,False,False,False,False,False,False,False
2875,0,0,67,3,2,2,0,0,0,0,0,0,0,0,0,0,587420.0,True,False,False,False,False,False,False,False
2876,321,1,95,2,3,1,0,0,0,0,0,0,0,0,0,1,450000.0,True,False,False,False,False,False,False,False
2877,630,2,139,3,2,2,0,0,1,0,1,0,1,0,1,1,650000.0,True,False,False,False,False,False,False,False
2878,0,1,50,2,1,1,0,0,0,0,0,0,0,0,0,0,255000.0,True,False,False,False,False,False,False,False
2879,1,1,104,2,2,2,0,0,0,0,0,0,0,0,0,0,499000.0,True,False,False,False,False,False,False,False
2880,330,348,328,4,4,2,0,0,1,0,0,0,0,0,0,0,990000.0,True,False,False,False,False,False,False,False
2881,50,82,56,2,2,1,0,0,0,0,0,0,0,0,0,0,430000.0,True,False,False,False,False,False,False,False
2882,750,2,150,3,3,2,0,1,0,0,0,0,1,0,0,0,900000.0,True,False,False,False,False,False,False,False
2883,0,0,109,3,1,2,0,0,0,0,0,0,0,0,0,0,650000.0,True,False,False,False,False,False,False,False
2884,0,0,66,2,2,2,0,0,0,0,0,1,0,0,0,0,549000.0,True,False,False,False,False,False,False,False
2885,450,2,240,4,5,3,0,1,0,0,1,0,0,0,0,0,1378000.0,True,False,False,False,False,False,False,False
2886,0,0,127,3,1,2,0,0,0,0,0,0,0,0,0,0,750000.0,True,False,False,False,False,False,False,False
2887,250,123,123,2,3,2,0,0,0,0,1,0,0,0,0,0,479000.0,True,False,False,False,False,False,False,False
2888,0,0,156,4,2,4,0,0,0,0,0,0,0,0,1,0,1850000.0,True,False,False,False,False,False,False,False
2889,0,0,156,4,2,4,0,0,0,0,0,0,0,0,1,0,1925000.0,True,False,False,False,False,False,False,False
2890,500,404,242,4,2,3,0,0,0,0,0,0,0,0,0,0,1699000.0,True,False,False,False,False,False,False,False
2891,0,0,156,4,2,4,0,0,0,0,0,0,0,0,1,0,1875000.0,True,False,False,False,False,False,False,False
2892,0,0,303,4,2,4,0,0,0,0,0,0,0,0,1,0,2400000.0,True,False,False,False,False,False,False,False
2893,0,0,120,3,2,2,0,0,0,0,0,0,0,0,1,0,800000.0,True,False,False,False,False,False,False,False
2894,0,0,50,2,1,1,0,0,0,0,0,0,0,0,1,1,299000.0,True,False,False,False,False,False,False,False
2895,0,0,156,4,2,4,0,0,0,0,0,0,0,0,1,0,1900000.0,True,False,False,False,False,False,False,False
2896,0,117,70,3,2,1,1,0,0,0,1,0,0,0,1,0,435000.0,True,False,False,False,False,False,False,False
2897,0,0,143,3,4,3,0,0,0,0,0,0,0,0,0,1,1190000.0,True,False,False,False,False,False,False,False
2898,450,190,85,3,2,2,0,0,0,0,0,0,1,0,1,1,600000.0,True,False,False,False,False,False,False,False
2899,0,0,98,3,2,2,0,0,0,0,0,0,0,0,0,0,800000.0,True,False,False,False,False,False,False,False
2900,350,117,115,3,2,2,0,0,0,0,0,0,0,0,1,0,713000.0,True,False,False,False,False,False,False,False
2901,300,140,127,3,5,3,0,1,0,0,1,0,1,0,0,0,1480000.0,True,False,False,False,False,False,False,False
2902,580,300,120,4,4,4,0,0,0,0,0,0,0,0,0,1,935000.0,True,False,False,False,False,False,False,False
2903,0,0,116,3,4,2,0,0,0,0,0,0,0,0,0,0,1230000.0,True,False,False,False,False,False,False,False
2904,1,1,107,2,2,2,0,0,0,0,0,0,0,0,0,1,462000.0,True,False,False,False,False,False,False,False
2905,600,185,96,3,3,2,0,0,1,0,0,0,0,0,0,1,550000.0,True,False,False,False,False,False,False,False
2906,300,297,130,4,3,3,0,0,0,0,0,0,0,0,1,1,1000000.0,True,False,False,False,False,False,False,False
2907,450,154,130,2,2,2,0,0,0,0,0,0,0,0,0,1,420000.0,True,False,False,False,False,False,False,False
2908,0,0,75,2,2,2,0,0,0,0,0,0,0,0,0,1,450000.0,True,False,False,False,False,False,False,False
2909,150,1,136,3,1,1,0,0,0,0,0,0,0,0,0,0,500000.0,True,False,False,False,False,False,False,False
2910,250,100,90,3,2,2,0,0,0,0,0,0,0,0,0,1,565000.0,True,False,False,False,False,False,False,False
2911,250,0,77,3,1,1,0,0,0,0,0,0,0,0,0,0,280000.0,True,False,False,False,False,False,False,False
2912,1,1,108,3,1,2,0,0,0,0,0,0,0,0,1,0,760000.0,True,False,False,False,False,False,False,False
2913,150,100,76,3,2,1,0,0,1,0,0,0,0,0,0,1,330000.0,True,False,False,False,False,False,False,False
2914,200,75,70,2,1,1,0,0,0,0,0,0,0,0,0,0,230000.0,True,False,False,False,False,False,False,False
2915,315,1,50,2,2,2,0,0,0,0,1,0,1,0,0,1,320000.0,True,False,False,False,False,False,False,False
2916,320,597,72,3,2,2,0,0,0,0,0,0,0,0,0,1,330000.0,True,False,False,False,False,False,False,False
2917,350,130,74,3,2,2,0,0,0,0,0,0,0,0,0,1,420000.0,True,False,False,False,False,False,False,False
2918,0,0,105,2,2,2,0,0,0,0,1,0,0,0,0,0,540000.0,True,False,False,False,False,False,False,False
2919,425,164,205,4,4,4,0,0,0,0,1,1,1,0,1,0,780000.0,True,False,False,False,False,False,False,False
2920,0,0,132,4,3,3,0,0,0,0,0,0,0,0,0,0,850000.0,True,False,False,False,False,False,False,False
2921,350,0,66,3,1,1,0,0,0,0,0,0,0,0,0,1,325000.0,True,False,False,False,False,False,False,False
2922,200,150,130,3,1,2,0,0,0,0,0,0,0,0,0,1,550000.0,True,False,False,False,False,False,False,False
2923,370,110,80,2,1,2,0,0,0,0,0,0,0,0,0,1,395000.0,True,False,False,False,False,False,False,False
2924,490,116,89,3,2,1,0,0,0,0,1,0,0,0,1,1,418000.0,True,False,False,False,False,False,False,False
2925,0,0,85,2,2,2,0,0,0,0,1,0,0,0,0,0,529000.0,True,False,False,False,False,False,False,False
2926,0,0,100,3,2,2,0,0,0,0,0,0,0,0,0,0,425000.0,True,False,False,False,False,False,False,False
2927,0,0,138,4,5,4,0,0,0,0,0,0,0,0,1,1,1260000.0,True,False,False,False,False,False,False,False
2928,250,120,120,2,2,2,0,0,0,0,0,0,0,0,0,0,460000.0,True,False,False,False,False,False,False,False
2929,200,0,99,3,2,2,0,0,0,0,0,0,0,0,1,0,740000.0,True,False,False,False,False,False,False,False
2930,450,169,134,4,3,3,0,0,0,0,0,0,0,0,1,0,790000.0,True,False,False,False,False,False,False,False
2931,560,167,75,2,2,2,1,0,0,0,1,0,1,0,1,0,610000.0,True,False,False,False,False,False,False,False
2932,250,180,120,2,2,3,0,0,0,0,0,0,0,0,1,0,590000.0,True,False,False,False,False,False,False,False
2933,200,0,157,3,3,2,0,0,0,0,0,0,0,0,1,0,1250000.0,True,False,False,False,False,False,False,False
2934,400,121,63,2,2,2,0,0,0,0,0,0,0,0,0,0,420000.0,True,False,False,False,False,False,False,False
2935,550,1,240,4,4,2,0,0,0,0,0,0,0,0,1,1,1500000.0,True,False,False,False,False,False,False,False
2936,0,0,60,2,2,1,0,0,0,0,0,0,0,0,0,0,335000.0,True,False,False,False,False,False,False,False
2937,0,0,140,3,3,2,0,0,0,0,0,0,0,0,0,1,1030000.0,True,False,False,False,False,False,False,False
2938,450,308,320,5,3,4,0,0,0,0,0,0,1,0,1,0,1500000.0,True,False,False,False,False,False,False,False
2939,600,205,204,4,4,4,0,0,0,0,0,0,0,0,0,1,750000.0,True,False,False,False,False,False,False,False
2940,1,1,138,4,5,4,0,0,0,0,0,0,0,0,1,1,1290000.0,True,False,False,False,False,False,False,False
2941,150,90,120,2,2,2,0,0,0,0,0,0,0,0,0,1,460000.0,True,False,False,False,False,False,False,False
2942,200,0,122,2,3,2,0,0,0,0,0,0,0,0,1,0,820000.0,True,False,False,False,False,False,False,False
2943,450,162,121,3,2,1,0,0,0,0,0,0,0,0,0,0,735000.0,True,False,False,False,False,False,False,False
2944,250,154,77,3,2,1,0,0,0,0,0,0,0,0,0,0,530000.0,True,False,False,False,False,False,False,False
2945,260,120,60,2,2,2,0,0,0,0,0,0,0,0,0,0,300000.0,True,False,False,False,False,False,False,False
2946,260,36,42,2,1,1,0,0,0,0,0,0,0,0,0,0,180000.0,True,False,False,False,False,False,False,False
2947,430,1,64,3,1,1,0,0,0,0,1,0,1,0,1,1,320000.0,True,False,False,False,False,False,False,False
2948,370,115,80,3,2,2,0,0,0,0,0,0,1,0,0,0,520000.0,True,False,False,False,False,False,False,False
2949,0,0,100,2,3,0,0,0,0,0,0,0,0,0,0,0,690000.0,True,False,False,False,False,False,False,False
2950,500,2,172,3,2,2,0,0,0,0,1,0,1,0,0,1,830000.0,True,False,False,False,False,False,False,False
2951,0,0,64,3,2,1,0,0,0,0,1,0,1,0,0,0,320000.0,True,False,False,False,False,False,False,False
2952,0,0,85,2,2,2,0,0,0,0,0,0,0,0,0,0,529000.0,True,False,False,False,False,False,False,False
2953,0,0,110,2,3,2,0,0,0,0,0,0,0,0,0,0,564000.0,True,False,False,False,False,False,False,False
2954,400,90,69,3,2,1,0,0,0,0,0,0,0,0,0,0,305000.0,True,False,False,False,False,False,False,False
2955,0,0,55,2,1,1,0,0,0,0,1,0,1,0,0,0,365000.0,True,False,False,False,False,False,False,False
2956,0,0,105,2,2,2,0,0,0,0,0,0,0,0,0,0,540000.0,True,False,False,False,False,False,False,False
2957,329,495,50,2,2,2,0,0,0,0,1,0,1,0,0,1,320000.0,True,False,False,False,False,False,False,False
2958,900,318,177,3,4,3,0,0,0,0,0,0,0,0,1,1,1350000.0,True,False,False,False,False,False,False,False
2959,1,4,196,3,3,3,0,0,0,0,1,0,1,0,1,1,1070000.0,True,False,False,False,False,False,False,False
2960,0,0,164,4,4,3,0,0,0,1,0,0,0,0,1,1,1590000.0,True,False,False,False,False,False,False,False
2961,699,210,162,3,1,3,1,1,0,0,0,0,1,0,0,1,1110000.0,True,False,False,False,False,False,False,False
2962,583,160,76,3,1,2,1,1,0,0,0,0,1,0,0,1,660000.0,True,False,False,False,False,False,False,False
2963,400,2,85,3,2,2,0,0,0,0,0,0,0,0,1,1,599100.0,True,False,False,False,False,False,False,False
2964,500,2,178,3,3,3,0,0,0,0,0,0,0,0,0,1,950000.0,True,False,False,False,False,False,False,False
2965,240,1,83,3,2,2,0,0,0,0,0,0,0,0,1,1,380000.0,True,False,False,False,False,False,False,False
2966,370,233,190,4,3,1,0,0,1,1,0,0,0,0,0,1,640000.0,True,False,False,False,False,False,False,False
2967,1,6,269,4,1,5,0,0,0,0,1,1,1,0,0,1,2000000.0,True,False,False,False,False,False,False,False
2968,535,1,75,3,2,2,0,0,0,0,0,0,0,0,1,1,620000.0,True,False,False,False,False,False,False,False
2969,600,5,150,3,5,3,0,0,0,0,0,1,0,0,1,1,1250000.0,True,False,False,False,False,False,False,False
2970,400,1,111,3,3,1,0,0,0,0,0,0,0,0,1,1,380000.0,True,False,False,False,False,False,False,False
2971,636,220,162,3,4,3,0,0,0,0,0,0,0,0,0,1,1100000.0,True,False,False,False,False,False,False,False
2972,300,1,120,3,2,1,0,0,0,0,0,0,0,0,0,1,650000.0,True,False,False,False,False,False,False,False
2973,450,190,160,4,2,2,0,0,0,0,0,0,0,0,0,0,840000.0,True,False,False,False,False,False,False,False
2974,250,1,153,3,1,1,0,0,0,0,1,0,0,0,0,0,540000.0,True,False,False,False,False,False,False,False
2975,0,250,156,4,2,3,0,0,0,0,0,0,0,0,0,0,940000.0,True,False,False,False,False,False,False,False
2976,450,2,86,3,2,2,0,0,0,0,0,0,0,0,1,1,595000.0,True,False,False,False,False,False,False,False
2977,800,341,115,3,3,3,0,0,0,0,0,0,0,0,0,0,950000.0,True,False,False,False,False,False,False,False
2978,0,583,180,4,4,3,0,0,0,0,0,0,0,0,0,0,1700000.0,True,False,False,False,False,False,False,False
2979,50,900,100,3,2,2,0,0,0,0,0,0,0,0,0,0,447000.0,True,False,False,False,False,False,False,False
2980,0,0,155,3,1,2,0,0,0,0,1,0,1,0,0,0,750000.0,True,False,False,False,False,False,False,False
2981,950,0,75,3,1,2,0,1,0,0,0,0,0,0,0,0,720000.0,True,False,False,False,False,False,False,False
2982,350,117,83,3,2,0,0,0,0,0,1,0,0,0,1,0,375000.0,True,False,False,False,False,False,False,False
2983,500,210,106,3,3,2,0,0,0,0,1,0,1,0,0,0,749000.0,True,False,False,False,False,False,False,False
2984,650,2,213,4,4,2,0,0,0,0,0,0,0,0,1,1,1355000.0,True,False,False,False,False,False,False,False
2985,400,200,99,3,3,2,0,0,0,0,0,0,0,0,0,0,800000.0,True,False,False,False,False,False,False,False
2986,370,233,190,4,3,1,0,0,0,0,0,0,0,0,0,0,640000.0,True,False,False,False,False,False,False,False
2987,620,0,75,3,2,2,0,0,0,0,1,0,1,0,0,0,550000.0,True,False,False,False,False,False,False,False
2988,300,900,50,2,1,1,0,0,0,0,1,0,1,0,0,0,360000.0,True,False,False,False,False,False,False,False
2989,385,119,70,3,2,1,1,0,0,0,1,0,0,0,1,0,450000.0,True,False,False,False,False,False,False,False
2990,329,495,50,2,2,2,0,0,0,0,1,0,1,0,0,1,320000.0,True,False,False,False,False,False,False,False
2991,0,0,52,2,2,2,0,0,0,0,0,0,0,0,0,1,540000.0,True,False,False,False,False,False,False,False
2992,250,1,108,2,2,2,0,0,0,0,0,0,0,0,0,0,528640.0,True,False,False,False,False,False,False,False
2993,400,1,86,3,3,2,0,0,0,0,0,1,0,0,0,1,498000.0,True,False,False,False,False,False,False,False
2994,650,154,75,3,2,2,0,0,0,0,1,0,1,0,1,0,485000.0,True,False,False,False,False,False,False,False
2995,329,0,55,2,2,2,0,0,0,0,1,0,1,0,0,1,340000.0,True,False,False,False,False,False,False,False
2996,370,233,190,4,3,1,0,0,0,0,0,0,0,0,0,1,640000.0,True,False,False,False,False,False,False,False
2997,330,1,154,3,2,2,0,0,0,0,0,0,0,0,0,1,680000.0,True,False,False,False,False,False,False,False
2998,0,0,60,2,1,1,1,0,0,0,1,0,1,0,1,0,320000.0,True,False,False,False,False,False,False,False
2999,0,0,80,2,2,2,0,0,0,0,0,0,0,0,0,0,650000.0,True,False,False,False,False,False,False,False
3000,200,36,119,3,1,1,0,0,0,0,0,0,0,0,0,0,550000.0,True,False,False,False,False,False,False,False
3001,260,123,61,2,2,2,0,0,0,0,0,0,0,0,0,0,450000.0,True,False,False,False,False,False,False,False
3002,1,1,82,3,3,2,0,0,0,0,0,0,0,0,0,1,620000.0,True,False,False,False,False,False,False,False
3003,1,1,155,3,4,3,0,0,0,0,0,0,0,0,0,1,1020000.0,True,False,False,False,False,False,False,False
3004,630,228,145,3,3,2,0,0,0,0,0,0,1,0,0,0,899000.0,True,False,False,False,False,False,False,False
3005,700,224,89,3,2,3,0,0,1,0,1,0,1,0,0,0,850000.0,True,False,False,False,False,False,False,False
3006,0,93,186,4,3,2,0,0,0,0,1,0,0,0,0,0,990000.0,True,False,False,False,False,False,False,False
3007,170,0,49,2,1,1,0,0,1,0,0,0,0,0,0,0,270000.0,True,False,False,False,False,False,False,False
3008,380,146,135,3,3,2,0,0,1,0,1,0,0,0,0,1,690000.0,True,False,False,False,False,False,False,False
3009,0,0,52,2,1,1,0,0,1,0,0,0,0,0,0,0,275000.0,True,False,False,False,False,False,False,False
3010,280,105,60,2,1,2,0,0,0,0,0,0,0,0,0,0,300000.0,True,False,False,False,False,False,False,False
3011,630,945,65,2,1,1,0,0,1,0,1,0,1,0,0,0,280000.0,True,False,False,False,False,False,False,False
3012,200,80,70,1,1,1,0,0,0,0,0,0,0,0,0,0,260000.0,True,False,False,False,False,False,False,False
3013,350,136,95,3,3,2,0,0,0,0,0,0,0,0,0,0,420000.0,True,False,False,False,False,False,False,False
3014,400,21,192,4,3,2,0,0,0,0,0,0,0,0,1,1,640000.0,True,False,False,False,False,False,False,False
3015,150,150,164,4,1,4,0,0,0,0,0,0,0,0,0,0,1000000.0,True,False,False,False,False,False,False,False
3016,250,107,90,3,2,1,0,0,0,0,0,0,0,0,0,1,360000.0,True,False,False,False,False,False,False,False
3017,260,0,65,2,2,2,0,0,0,0,1,0,1,0,0,0,329000.0,True,False,False,False,False,False,False,False
3018,887,158,78,3,2,2,0,0,0,0,0,0,1,0,0,0,500000.0,True,False,False,False,False,False,False,False
3019,300,297,140,4,4,3,0,0,0,0,0,0,0,0,0,0,1150000.0,True,False,False,False,False,False,False,False
3020,500,2,132,5,3,2,0,0,1,1,1,0,0,0,0,1,785000.0,True,False,False,False,False,False,False,False
3021,0,0,45,2,1,1,0,0,0,0,0,0,0,0,0,0,263900.0,True,False,False,False,False,False,False,False
3022,0,0,126,3,1,2,0,0,0,0,1,0,0,0,0,1,619000.0,True,False,False,False,False,False,False,False
3023,350,99,76,2,2,2,0,0,0,0,0,0,0,0,0,0,590000.0,True,False,False,False,False,False,False,False
3024,300,297,140,4,3,3,0,0,0,0,0,0,0,0,0,0,1150000.0,True,False,False,False,False,False,False,False
3025,495,2,180,2,2,2,0,0,0,0,1,0,0,0,0,0,944000.0,True,False,False,False,False,False,False,False
3026,570,3,107,3,1,2,0,0,0,0,0,0,0,0,1,1,670000.0,True,False,False,False,False,False,False,False
3027,500,154,125,3,3,2,0,0,0,0,0,0,0,0,0,1,630000.0,True,False,False,False,False,False,False,False
3028,0,0,164,4,4,3,0,0,0,0,0,0,0,0,1,1,1590000.0,True,False,False,False,False,False,False,False
3029,370,233,190,4,3,2,1,0,0,0,0,0,0,0,0,0,640000.0,True,False,False,False,False,False,False,False
3030,500,184,132,5,3,2,0,0,0,0,1,0,0,0,0,1,785000.0,True,False,False,False,False,False,False,False
3031,350,1,72,3,2,2,0,0,0,0,0,0,0,0,0,1,590000.0,True,False,False,False,False,False,False,False
3032,870,290,120,4,3,4,1,0,0,0,1,1,1,0,0,1,1390000.0,True,False,False,False,False,False,False,False
3033,450,100,97,3,2,2,0,0,0,0,0,0,0,0,1,0,795000.0,True,False,False,False,False,False,False,False
3034,0,0,77,3,2,2,0,0,0,0,0,0,0,0,0,0,580000.0,True,False,False,False,False,False,False,False
3035,0,0,88,3,1,2,0,0,0,0,0,0,0,0,0,0,630000.0,True,False,False,False,False,False,False,False
3036,680,210,140,3,2,2,0,1,0,0,1,0,1,0,1,1,1100000.0,True,False,False,False,False,False,False,False
3037,0,0,135,4,3,2,0,0,0,0,0,0,0,0,1,0,950000.0,True,False,False,False,False,False,False,False
3038,750,3,170,3,3,2,1,0,0,0,1,1,0,0,0,1,1290000.0,True,False,False,False,False,False,False,False
3039,600,219,95,3,3,2,0,0,0,0,0,0,0,0,1,0,790000.0,True,False,False,False,False,False,False,False
3040,290,118,110,3,3,2,0,0,0,0,0,0,0,0,0,1,680000.0,True,False,False,False,False,False,False,False
3041,623,122,75,3,2,2,1,0,0,0,0,0,0,0,1,1,560000.0,True,False,False,False,False,False,False,False
3042,300,197,130,2,3,2,0,0,0,0,0,0,0,0,1,1,950000.0,True,False,False,False,False,False,False,False
3043,0,0,65,2,1,1,0,0,0,0,0,0,0,0,0,1,297700.0,True,False,False,False,False,False,False,False
3044,335,1,77,3,2,2,0,0,1,0,1,0,0,0,0,0,459000.0,True,False,False,False,False,False,False,False
3045,360,123,85,3,2,2,0,0,1,0,0,0,0,0,1,1,525000.0,True,False,False,False,False,False,False,False
3046,400,323,120,4,3,4,0,0,0,0,0,0,0,0,0,0,934000.0,True,False,False,False,False,False,False,False
3047,0,0,60,4,3,4,0,0,0,0,0,0,0,0,0,1,1400000.0,True,False,False,False,False,False,False,False
3048,300,980,75,3,2,1,0,0,0,0,0,0,0,0,0,0,350000.0,True,False,False,False,False,False,False,False
3049,500,1,125,3,3,2,0,0,1,1,0,0,0,0,0,1,630000.0,True,False,False,False,False,False,False,False
3050,390,97,40,1,1,1,0,0,1,1,0,0,0,0,0,0,280000.0,True,False,False,False,False,False,False,False
3051,495,2,180,2,2,2,0,0,1,0,0,0,0,0,0,0,944000.0,True,False,False,False,False,False,False,False
3052,130,75,62,2,2,2,0,0,0,0,0,0,0,0,1,0,450000.0,True,False,False,False,False,False,False,False
3053,300,297,140,4,3,3,0,0,0,0,0,0,0,0,1,0,1150000.0,True,False,False,False,False,False,False,False
3054,0,0,52,2,1,2,0,0,0,0,0,0,0,0,0,0,340000.0,True,False,False,False,False,False,False,False
3055,0,0,48,2,2,2,0,0,0,0,0,0,0,0,0,0,320000.0,True,False,False,False,False,False,False,False
3056,253,770,49,2,1,1,0,0,0,0,0,0,0,0,0,0,180000.0,True,False,False,False,False,False,False,False
3057,220,70,57,3,1,1,0,0,0,0,0,0,0,0,0,0,350000.0,True,False,False,False,False,False,False,False
3058,250,250,120,5,4,2,0,0,1,1,1,0,0,0,0,1,1500000.0,True,False,False,False,False,False,False,False
3059,366,1,60,2,2,2,0,0,0,0,0,0,0,0,0,0,450000.0,True,False,False,False,False,False,False,False
3060,45,0,44,2,1,1,0,0,0,0,0,0,0,0,0,0,160000.0,True,False,False,False,False,False,False,False
3061,390,120,120,2,1,2,0,0,0,0,0,0,0,0,0,1,459000.0,True,False,False,False,False,False,False,False
3062,250,0,48,2,1,1,0,0,0,0,0,0,0,0,0,0,220000.0,True,False,False,False,False,False,False,False
3063,0,0,65,3,1,1,0,0,0,0,0,0,0,0,0,0,249900.0,True,False,False,False,False,False,False,False
3064,497,160,112,3,2,3,0,0,0,0,0,0,0,0,0,0,690000.0,True,False,False,False,False,False,False,False
3065,828,217,204,4,2,4,0,0,0,0,0,0,0,0,0,0,750000.0,True,False,False,False,False,False,False,False
3066,0,0,46,2,1,1,0,0,0,0,0,0,0,0,0,1,299000.0,True,False,False,False,False,False,False,False
3067,270,1,95,2,2,2,0,0,1,0,0,0,0,0,0,1,450000.0,True,False,False,False,False,False,False,False
3068,350,0,90,3,2,2,0,0,0,0,1,0,0,0,1,0,910000.0,True,False,False,False,False,False,False,False
3069,200,900,100,3,1,1,0,0,1,0,0,0,0,0,0,0,370000.0,True,False,False,False,False,False,False,False
3070,410,0,82,3,1,1,0,0,0,0,0,0,0,0,0,0,490000.0,True,False,False,False,False,False,False,False
3071,0,0,93,3,2,2,0,0,1,0,0,0,0,0,0,0,685000.0,True,False,False,False,False,False,False,False
3072,0,0,86,2,2,2,0,0,0,0,0,0,0,0,0,0,485000.0,True,False,False,False,False,False,False,False
3073,450,182,20,4,2,2,0,0,0,0,0,0,0,0,0,0,720000.0,True,False,False,False,False,False,False,False
3074,392,805,71,2,1,1,0,0,1,0,1,0,1,0,0,0,280000.0,True,False,False,False,False,False,False,False
3075,130,451,55,2,1,1,0,0,0,0,0,0,0,0,0,0,240000.0,True,False,False,False,False,False,False,False
3076,370,1,200,4,2,4,0,0,1,0,1,0,0,0,0,0,1300000.0,True,False,False,False,False,False,False,False
3077,238,1,85,3,2,2,0,0,1,0,0,0,0,0,0,1,430000.0,True,False,False,False,False,False,False,False
3078,0,0,50,1,1,1,0,0,0,0,0,0,0,0,0,0,320000.0,True,False,False,False,False,False,False,False
3079,160,130,80,3,2,2,0,0,1,0,0,0,0,0,0,1,735000.0,True,False,False,False,False,False,False,False
