,AREA,ROOMS_NO,BATH_NO,PARKING_SPOTS,DETAIL_Academia,DETAIL_Ar condicionado,DETAIL_Armários na cozinha,DETAIL_Armários no quarto,DETAIL_Churrasqueira,DETAIL_Mobiliado,DETAIL_Piscina,DETAIL_Varanda,DETAIL_Área de serviço,REGION_pampulha,REGION_venda_nova,REGION_zona_centro_sul,REGION_zona_leste,REGION_zona_nordeste,REGION_zona_noroeste,REGION_zona_norte,REGION_zona_oeste,UTILS,PRICE
17776,87,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,479680.0
17777,160,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,641,689190.0
17778,102,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,301,694620.0
17779,87,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,484090.0
17780,87,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,252,489520.0
17781,150,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,619520.0
17782,69,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341,699470.0
17783,108,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1250,784210.0
17784,83,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,747450.0
17785,90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1184,359550.0
17786,189,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,502,549380.0
17787,60,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,735,258500.0
17788,61,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401,690640.0
17789,254,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,369,999315.0
17790,98,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476,449560.0
17791,97,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,693,739630.0
17792,110,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327,594320.0
17793,60,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223,239040.0
17794,108,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,839580.0
17795,82,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,651,539080.0
17796,157,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451,1159620.0
17797,85,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,779620.0
17798,140,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,904,1519820.0
17799,108,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,839050.0
17800,123,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,653,899460.0
17801,51,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,490,189340.0
17802,157,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451,1089570.0
17803,140,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,749650.0
17804,120,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,703,799020.0
17805,61,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,401,656520.0
17806,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,580000.0
17807,75,3,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,790,699000.0
17808,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,330000.0
17809,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,450000.0
17810,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,350000.0
17811,43,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,11,2019000.0
17812,103,3,2,3,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1220,730000.0
17813,75,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,353,799220.0
17814,129,3,3,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,738,900000.0
17815,88,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1050000.0
17816,80,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,660,350000.0
17817,200,4,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,760000.0
17818,233,4,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,740,949900.0
17819,465,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1579770.0
17820,139,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,784,719130.0
17821,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,348330.0
17822,117,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,698570.0
17823,55,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,448640.0
17824,190,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,501,399810.0
17825,82,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,302,1249730.0
17826,95,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242,447860.0
17827,77,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560,549900.0
17828,64,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,970,339050.0
17829,56,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,448600.0
17830,55,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,503,449780.0
17831,75,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,291,428490.0
17832,113,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195,583870.0
17833,56,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252,448690.0
17834,72,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,501,657840.0
17835,334,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1350,1379750.0
17836,145,4,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,1738170.0
17837,135,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,303,899090.0
17838,86,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,503,989810.0
17839,100,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,351,444530.0
17840,99,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,880,650000.0
17841,85,3,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1190,650000.0
17842,90,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,359,390000.0
17843,71,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425,350000.0
17844,85,3,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,952,450000.0
17845,146,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1749000.0
17846,90,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,960000.0
17847,110,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,410000.0
17848,95,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,456,470000.0
17849,340,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2399000.0
17850,106,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,382500.0
17851,191,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1160000.0
17852,175,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,306,325000.0
17853,181,4,5,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2695000.0
17854,88,3,2,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,881,790000.0
17855,145,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,1350000.0
17856,89,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,945000.0
17857,62,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,321,280000.0
17858,118,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1175,1300000.0
17859,61,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,570000.0
17860,60,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,645000.0
17861,80,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,450,870000.0
17862,160,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,537,650000.0
17863,90,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,502,645000.0
17864,48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,160000.0
17865,88,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290,470000.0
17866,87,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,823232.0
17867,110,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,532,445000.0
17868,169,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,768822.0
17869,210,4,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1070,2150000.0
17870,92,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,710,780000.0
17871,200,4,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,730,1480000.0
17872,60,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,640000.0
17873,63,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,711984.0
17874,64,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,82,970000.0
17875,235,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1290000.0
17876,142,4,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1865000.0
17877,112,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243,420000.0
17878,100,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,459,580000.0
17879,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,250000.0
17880,90,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399,398000.0
17881,90,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,300000.0
17882,115,3,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,900000.0
17883,90,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,502,610000.0
17884,111,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,790,990000.0
17885,239,4,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,800,750000.0
17886,66,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,610000.0
17887,65,2,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,732,600000.0
17888,90,3,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4,750000.0
17889,65,2,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,732,600000.0
17890,110,3,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,257,720000.0
17891,135,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,500,440000.0
17892,191,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1814100.0
17893,163,4,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,41,2000000.0
17894,147,4,4,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,463,1290000.0
17895,140,4,4,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,441,1520000.0
17896,260,5,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1124,900000.0
17897,70,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,239000.0
17898,390,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,533,800000.0
17899,240,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1560000.0
17900,95,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,373,395000.0
17901,230,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,685,990000.0
17902,87,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,789551.0
17903,87,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,829714.0
17904,100,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608,450000.0
17905,140,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,350,720000.0
17906,148,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,640000.0
17907,130,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,827,920000.0
17908,364,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,742,1600000.0
17909,218,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,687,530000.0
17910,307,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370,1370000.0
17911,87,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,827132.0
17912,127,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1230000.0
17913,126,4,5,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,301,1600000.0
17914,100,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,572,660000.0
17915,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,360000.0
17916,75,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316,490000.0
17917,75,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,420000.0
17918,189,4,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2682066.0
17919,65,2,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,580000.0
17920,65,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,448,360000.0
17921,75,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,391,350000.0
17922,170,3,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,685,1095000.0
17923,77,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,640000.0
17924,140,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,754,680000.0
17925,175,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,980000.0
17926,75,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,359,340000.0
17927,216,3,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1254,1400000.0
17928,147,4,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,735,729500.0
17929,47,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,415,289000.0
17930,45,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,230,270000.0
17931,170,4,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,492,900000.0
17932,135,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1050000.0
17933,100,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,450000.0
17934,120,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,268,770000.0
17935,68,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,298,240000.0
17936,80,3,3,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,575,895000.0
17937,105,3,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,257,720000.0
17938,54,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,580134.0
17939,100,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,600000.0
17940,115,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,585,495000.0
17941,70,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,381,390000.0
17942,111,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,430000.0
17943,104,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,580000.0
17944,140,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,810000.0
17945,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,580000.0
17946,59,3,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20,610667.0
17947,140,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,810000.0
17948,110,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,931700.0
17949,139,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271,552000.0
17950,68,2,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,570000.0
17951,100,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,751,450000.0
17952,51,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,330000.0
17953,47,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,333171.0
17954,97,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,338,460000.0
17955,65,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,269,250000.0
17956,110,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,890000.0
17957,68,2,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,570000.0
17958,105,3,3,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,798000.0
17959,107,4,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,994,670000.0
17960,140,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,810000.0
17961,160,4,4,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1221,1650000.0
17962,91,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,280,285000.0
17963,60,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,451,460000.0
17964,42,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,715,320000.0
17965,51,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350000.0
17966,135,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271,569000.0
17967,118,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,593,550000.0
17968,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,190,195000.0
17969,51,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350000.0
17970,110,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,647,475000.0
17971,47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,175000.0
17972,95,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,290000.0
17973,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,217000.0
17974,62,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,500000.0
17975,119,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,381,490000.0
17976,87,3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,892,957000.0
17977,170,3,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,889,1100000.0
17978,71,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,557630.0
17979,82,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,488,366000.0
17980,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300000.0
17981,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,398,230000.0
17982,83,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1285,260000.0
17983,68,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,424,295000.0
17984,69,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,321,265000.0
17985,103,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,884,585000.0
17986,139,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,267,549000.0
17987,218,5,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1401,895000.0
17988,180,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,887,1099000.0
17989,52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,190000.0
17990,75,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,294,300000.0
17991,65,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,504,265000.0
17992,99,3,2,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,879,799000.0
17993,170,3,3,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,903,1650000.0
17994,50,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594,365000.0
17995,52,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,273,225000.0
17996,121,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,657,380000.0
17997,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339,215000.0
17998,56,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,210000.0
17999,67,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,407597.0
18000,85,3,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,520,550000.0
18001,110,3,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,500,450000.0
18002,135,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310,542000.0
18003,90,3,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,280,750000.0
18004,114,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,786,830000.0
18005,90,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,378,415000.0
18006,110,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,490,439000.0
18007,141,4,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8,1690000.0
18008,75,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,575,430000.0
18009,67,3,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,190,230000.0
18010,120,3,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,535,585000.0
18011,227,4,3,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,601,2100000.0
18012,110,4,3,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,952,680000.0
18013,140,3,3,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,651,780000.0
18014,210,4,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,501,710000.0
18015,130,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,522,610000.0
18016,50,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,450000.0
18017,110,3,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,950000.0
18018,180,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1371,1570000.0
18019,115,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,905,810000.0
18020,122,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,796,600000.0
18021,90,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,930000.0
18022,116,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1330000.0
18023,80,3,2,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1235,570000.0
18024,181,4,5,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,2695000.0
18025,54,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,645,265000.0
18026,184,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,617,1050000.0
18027,199,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,750,1100000.0
18028,152,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,916,1550000.0
18029,140,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,795000.0
18030,210,4,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,930,1100000.0
18031,170,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,703,550000.0
18032,110,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1017,450000.0
18033,236,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400,950000.0
18034,200,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,820,680000.0
18035,147,4,3,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,457,950000.0
18036,226,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,647,1385000.0
18037,54,2,2,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,480000.0
18038,30,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,703,330000.0
